strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,EAT,2024-06-12,67.23,66.58,0.65,2024-06-13,67.95,hold_1d_close,740,49750.2,532.8,0.010709,1.1077,-0.6923,2.6308,1,96.0,entry=rsi2_next_open; setup_rsi2=4.65; raw_entry=open:67.2300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=66.58000183105469; decision_date=2024-06-11 00:00:00; filter_close=66.8600; filter_ma50=57.0448; filter_avg_value_10=108.30; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,TNDM,2024-06-17,44.86,44.28,0.58,2024-06-17,44.28,same_day_stop_loss_red_candle,1109,49749.74,-643.22,-0.012929,-1.0,-3.4138,0.1086,0,96.0,entry=rsi2_next_open; setup_rsi2=0.64; raw_entry=open:44.8600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.27999877929688; decision_date=2024-06-14 00:00:00; filter_close=45.3300; filter_ma50=42.4156; filter_avg_value_10=57.70; filter_adr20=4.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,WIX,2024-06-17,163.5,163.46,0.04,2024-06-17,163.46,same_day_stop_loss_red_candle,304,49704.0,-12.16,-0.000245,-1.0,-87.7646,0.0,0,95.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:163.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=163.4600067138672; decision_date=2024-06-14 00:00:00; filter_close=163.6100; filter_ma50=141.5180; filter_avg_value_10=135.25; filter_adr20=3.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,PRCT,2024-06-17,63.44,62.1,1.34,2024-06-17,62.1,same_day_stop_loss_red_candle,784,49736.96,-1050.56,-0.021122,-1.0,-1.4403,0.3731,0,92.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:63.4400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=62.09999847412109; decision_date=2024-06-14 00:00:00; filter_close=63.1700; filter_ma50=60.4112; filter_avg_value_10=35.39; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,AGIO,2024-06-18,42.83,42.06,0.77,2024-06-18,42.06,same_day_stop_loss_red_candle,1160,49682.8,-893.2,-0.017978,-1.0,-1.4026,0.1688,0,96.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:42.8300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=42.060001373291016; decision_date=2024-06-17 00:00:00; filter_close=42.5900; filter_ma50=35.6402; filter_avg_value_10=44.11; filter_adr20=5.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,WIX,2024-06-18,160.2,159.99,0.21,2024-06-18,159.99,same_day_stop_loss_red_candle,309,49501.8,-64.89,-0.001311,-1.0,-6.8098,7.3813,0,94.0,entry=rsi2_next_open; setup_rsi2=2.19; raw_entry=open:160.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=159.99000549316406; decision_date=2024-06-17 00:00:00; filter_close=161.3300; filter_ma50=142.0386; filter_avg_value_10=124.87; filter_adr20=3.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,MRNA,2024-06-18,136.58,135.27,1.31,2024-06-18,135.27,same_day_stop_loss_red_candle,363,49578.54,-475.53,-0.009591,-1.0,-3.8626,0.5267,0,91.0,entry=rsi2_next_open; setup_rsi2=0.77; raw_entry=open:136.5800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=135.27000427246094; decision_date=2024-06-17 00:00:00; filter_close=137.9000; filter_ma50=128.3780; filter_avg_value_10=489.39; filter_adr20=6.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,PRCT,2024-06-18,61.69,61.51,0.18,2024-06-18,61.51,same_day_stop_loss_red_candle,804,49598.76,-144.72,-0.002918,-1.0,-6.0555,3.9445,0,91.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:61.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=61.5099983215332; decision_date=2024-06-17 00:00:00; filter_close=62.0400; filter_ma50=60.7112; filter_avg_value_10=34.19; filter_adr20=3.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DY,2024-06-20,168.06,167.95,0.11,2024-06-20,167.95,same_day_stop_loss_red_candle,295,49577.7,-32.45,-0.000655,-1.0,-17.818,23.1817,0,94.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:168.0600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=167.9499969482422; decision_date=2024-06-18 00:00:00; filter_close=168.3400; filter_ma50=156.2744; filter_avg_value_10=40.28; filter_adr20=2.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,WIX,2024-06-20,159.24,158.77,0.47,2024-06-20,158.77,same_day_stop_loss_red_candle,312,49682.88,-146.64,-0.002952,-1.0,-7.451,0.0213,0,94.0,entry=rsi2_next_open; setup_rsi2=1.34; raw_entry=open:159.2400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=158.77000427246094; decision_date=2024-06-18 00:00:00; filter_close=159.9800; filter_ma50=142.5412; filter_avg_value_10=116.67; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DECK,2024-06-20,168.0167,167.5167,0.5,2024-06-20,167.5167,same_day_stop_loss_red_candle,295,49564.92,-147.5,-0.002976,-1.0,-9.3667,1.45,0,93.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:168.0167; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=167.51666259765625; decision_date=2024-06-18 00:00:00; filter_close=168.0650; filter_ma50=153.0097; filter_avg_value_10=305.10; filter_adr20=2.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,PRCT,2024-06-20,61.57,60.6,0.97,2024-06-20,60.6,same_day_stop_loss_red_candle,806,49625.42,-781.82,-0.015754,-1.0,-1.6082,0.433,0,90.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:61.5700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=60.59999847412109; decision_date=2024-06-18 00:00:00; filter_close=62.0000; filter_ma50=60.9630; filter_avg_value_10=33.70; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,MRNA,2024-06-20,132.54,131.52,1.02,2024-06-20,131.52,same_day_stop_loss_red_candle,374,49569.96,-381.48,-0.007696,-1.0,-2.0,4.0785,0,90.0,entry=rsi2_next_open; setup_rsi2=0.29; raw_entry=open:132.5400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=131.52000427246094; decision_date=2024-06-18 00:00:00; filter_close=133.2700; filter_ma50=128.9416; filter_avg_value_10=498.03; filter_adr20=6.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,NVAX,2024-06-20,13.68,13.06,0.62,2024-06-21,14.0,hold_1d_close,3627,49617.36,1160.64,0.023392,0.5161,-0.6129,1.2097,1,99.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:13.6800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.0600004196167; decision_date=2024-06-18 00:00:00; filter_close=13.7900; filter_ma50=10.2424; filter_avg_value_10=353.14; filter_adr20=12.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,GERN,2024-06-20,4.45,4.31,0.14,2024-06-21,4.65,hold_1d_close,11165,49684.25,2233.0,0.044944,1.4286,-0.7857,1.5,1,97.0,entry=rsi2_next_open; setup_rsi2=4.45; raw_entry=open:4.4500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.309999942779541; decision_date=2024-06-18 00:00:00; filter_close=4.4900; filter_ma50=3.8980; filter_avg_value_10=111.25; filter_adr20=6.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,AGIO,2024-06-20,42.5,41.75,0.75,2024-06-21,45.22,hold_1d_close,1169,49682.5,3179.68,0.064,3.6267,-0.9333,3.7333,1,97.0,entry=rsi2_next_open; setup_rsi2=2.88; raw_entry=open:42.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.75; decision_date=2024-06-18 00:00:00; filter_close=42.5600; filter_ma50=35.9374; filter_avg_value_10=38.78; filter_adr20=5.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,TNDM,2024-06-20,42.36,41.65,0.71,2024-06-21,42.84,hold_1d_close,1173,49688.28,563.04,0.011331,0.6761,-0.7606,1.6901,1,94.0,entry=rsi2_next_open; setup_rsi2=0.14; raw_entry=open:42.3600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.650001525878906; decision_date=2024-06-18 00:00:00; filter_close=42.8300; filter_ma50=42.7880; filter_avg_value_10=55.45; filter_adr20=4.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ANF,2024-06-21,175.14,173.26,1.88,2024-06-21,173.26,same_day_stop_loss_red_candle,284,49739.76,-533.92,-0.010734,-1.0,-2.133,0.0,0,98.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:175.1400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=173.25999450683594; decision_date=2024-06-20 00:00:00; filter_close=175.5600; filter_ma50=144.3802; filter_avg_value_10=257.57; filter_adr20=5.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,NTRA,2024-06-21,107.23,107.025,0.205,2024-06-21,107.025,same_day_stop_loss_red_candle,467,50076.41,-95.74,-0.001912,-1.0,-5.756,9.0243,0,95.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:107.2300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=107.0250015258789; decision_date=2024-06-20 00:00:00; filter_close=107.2000; filter_ma50=101.6814; filter_avg_value_10=97.92; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,RDNT,2024-06-21,57.58,57.23,0.35,2024-06-21,57.23,same_day_stop_loss_red_candle,870,50094.6,-304.5,-0.006079,-1.0,-5.0285,3.9571,0,93.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:57.5800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=57.22999954223633; decision_date=2024-06-20 00:00:00; filter_close=57.2800; filter_ma50=54.6064; filter_avg_value_10=37.64; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DECK,2024-06-21,164.6983,163.3333,1.365,2024-06-21,163.3333,same_day_stop_loss_red_candle,304,50068.29,-414.96,-0.008288,-1.0,-2.768,0.0,0,93.0,entry=rsi2_next_open; setup_rsi2=0.42; raw_entry=open:164.6983; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=163.3333282470703; decision_date=2024-06-20 00:00:00; filter_close=164.9067; filter_ma50=153.4152; filter_avg_value_10=317.85; filter_adr20=2.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,RDDT,2024-06-21,56.4,55.47,0.93,2024-06-21,55.47,same_day_stop_loss_red_candle,888,50083.2,-825.84,-0.016489,-1.0,-2.0968,1.3441,0,92.0,entry=rsi2_next_open; setup_rsi2=4.84; raw_entry=open:56.4000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.470001220703125; decision_date=2024-06-20 00:00:00; filter_close=57.4200; filter_ma50=52.5262; filter_avg_value_10=186.67; filter_adr20=7.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,GERN,2024-06-21,4.43,4.34,0.09,2024-06-24,4.59,hold_1d_close,11258,49872.94,1801.28,0.036117,1.7778,-0.3333,2.8889,1,97.0,entry=rsi2_next_open; setup_rsi2=3.76; raw_entry=open:4.4300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.340000152587891; decision_date=2024-06-20 00:00:00; filter_close=4.4600; filter_ma50=3.9186; filter_avg_value_10=111.89; filter_adr20=6.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,AGIO,2024-06-21,42.55,41.8,0.75,2024-06-24,45.23,hold_1d_close,1175,49996.25,3149.0,0.062985,3.5733,-0.1067,5.0533,1,97.0,entry=rsi2_next_open; setup_rsi2=2.55; raw_entry=open:42.5500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.79999923706055; decision_date=2024-06-20 00:00:00; filter_close=42.4500; filter_ma50=36.1922; filter_avg_value_10=35.19; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,WIX,2024-06-21,159.41,155.738,3.672,2024-06-24,158.05,hold_1d_close,314,50054.74,-427.04,-0.008531,-0.3704,-0.8742,0.0381,1,91.0,entry=rsi2_next_open; setup_rsi2=0.61; raw_entry=open:159.4100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=155.73800659179688; decision_date=2024-06-20 00:00:00; filter_close=157.8900; filter_ma50=142.9772; filter_avg_value_10=104.37; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ANF,2024-06-24,174.5,171.13,3.37,2024-06-24,171.13,same_day_stop_loss_red_candle,286,49907.0,-963.82,-0.019312,-1.0,-1.5341,0.6647,0,98.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:174.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=171.1300048828125; decision_date=2024-06-21 00:00:00; filter_close=174.5000; filter_ma50=145.5836; filter_avg_value_10=260.77; filter_adr20=5.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ASPN,2024-06-24,25.7,25.09,0.61,2024-06-24,25.09,same_day_stop_loss_red_candle,1944,49960.8,-1185.84,-0.023735,-1.0,-1.7869,0.5574,0,98.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:25.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=25.09000015258789; decision_date=2024-06-21 00:00:00; filter_close=25.2800; filter_ma50=24.4262; filter_avg_value_10=38.73; filter_adr20=5.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,NTRA,2024-06-24,107.28,106.05,1.23,2024-06-25,111.35,hold_1d_close,465,49885.2,1892.55,0.037938,3.309,-0.1463,3.7114,1,95.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:107.2800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=106.0500030517578; decision_date=2024-06-21 00:00:00; filter_close=107.1100; filter_ma50=101.8936; filter_avg_value_10=117.22; filter_adr20=3.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DY,2024-06-24,167.06,161.6,5.46,2024-06-25,168.82,hold_1d_close,298,49783.88,524.48,0.010535,0.3223,-0.4231,0.6044,1,94.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:167.0600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=161.60000610351562; decision_date=2024-06-21 00:00:00; filter_close=166.8300; filter_ma50=157.3594; filter_avg_value_10=47.28; filter_adr20=2.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DECK,2024-06-24,163.3333,160.92,2.4133,2024-06-25,162.5533,hold_1d_close,305,49816.67,-237.9,-0.004776,-0.3232,-0.7452,0.7866,1,92.0,entry=rsi2_next_open; setup_rsi2=0.25; raw_entry=open:163.3333; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=160.9199981689453; decision_date=2024-06-21 00:00:00; filter_close=163.3567; filter_ma50=153.9819; filter_avg_value_10=351.90; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,RDDT,2024-06-24,57.32,54.45,2.87,2024-06-25,61.38,hold_1d_close,870,49868.4,3532.2,0.07083,1.4146,-0.4774,1.4808,1,91.0,entry=rsi2_next_open; setup_rsi2=4.55; raw_entry=open:57.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=54.45000076293945; decision_date=2024-06-21 00:00:00; filter_close=57.3000; filter_ma50=52.8304; filter_avg_value_10=190.69; filter_adr20=7.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,JMIA,2024-06-25,7.02,6.93,0.09,2024-06-25,6.93,same_day_stop_loss_red_candle,7169,50326.38,-645.21,-0.012821,-1.0,-1.1111,4.0,0,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:7.0200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.929999828338623; decision_date=2024-06-24 00:00:00; filter_close=7.0200; filter_ma50=6.2674; filter_avg_value_10=49.08; filter_adr20=10.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,TEVA,2024-06-25,16.49,16.46,0.03,2024-06-25,16.46,same_day_stop_loss_red_candle,3063,50508.87,-91.89,-0.001819,-1.0,-3.9999,3.3333,0,92.0,entry=rsi2_next_open; setup_rsi2=3.12; raw_entry=open:16.4900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.459999084472656; decision_date=2024-06-24 00:00:00; filter_close=16.4900; filter_ma50=15.5828; filter_avg_value_10=147.89; filter_adr20=2.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DECK,2024-06-25,164.6967,162.1367,2.56,2024-06-25,162.1367,same_day_stop_loss_red_candle,306,50397.18,-783.36,-0.015544,-1.0,-1.235,0.0111,0,92.0,entry=rsi2_next_open; setup_rsi2=0.21; raw_entry=open:164.6967; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=162.1366729736328; decision_date=2024-06-24 00:00:00; filter_close=163.0133; filter_ma50=154.5090; filter_avg_value_10=352.34; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,AMSC,2024-06-25,23.21,22.6,0.61,2024-06-26,23.6,hold_1d_close,2162,50180.02,843.18,0.016803,0.6393,-0.7213,1.9836,1,99.0,entry=rsi2_next_open; setup_rsi2=4.81; raw_entry=open:23.2100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.600000381469727; decision_date=2024-06-24 00:00:00; filter_close=23.2100; filter_ma50=16.5754; filter_avg_value_10=30.94; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ANF,2024-06-25,170.38,169.33,1.05,2024-06-26,173.42,hold_1d_close,295,50262.1,896.8,0.017842,2.8952,-0.7333,5.9619,1,98.0,entry=rsi2_next_open; setup_rsi2=0.96; raw_entry=open:170.3800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=169.3300018310547; decision_date=2024-06-24 00:00:00; filter_close=169.9100; filter_ma50=146.6524; filter_avg_value_10=261.58; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ASPN,2024-06-25,24.85,24.61,0.24,2024-06-26,24.61,stop_loss,2024,50296.4,-485.76,-0.009658,-1.0,-2.5417,3.125,1,98.0,entry=rsi2_next_open; setup_rsi2=2.79; raw_entry=open:24.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.61000061035156; decision_date=2024-06-24 00:00:00; filter_close=24.7100; filter_ma50=24.5846; filter_avg_value_10=39.53; filter_adr20=6.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,GH,2024-06-25,29.06,28.67,0.39,2024-06-26,29.39,hold_1d_close,1730,50273.8,570.9,0.011356,0.8462,-0.8205,2.4103,1,94.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:29.0600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=28.670000076293945; decision_date=2024-06-24 00:00:00; filter_close=29.0900; filter_ma50=23.5452; filter_avg_value_10=53.97; filter_adr20=5.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,P,2024-06-25,63.55,62.027,1.523,2024-06-26,62.71,hold_1d_close,792,50331.6,-665.28,-0.013218,-0.5515,-0.9094,0.1051,1,94.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:63.5500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=62.027000427246094; decision_date=2024-06-24 00:00:00; filter_close=62.8200; filter_ma50=58.2588; filter_avg_value_10=272.95; filter_adr20=4.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,RDDT,2024-06-25,56.56,55.95,0.61,2024-06-26,63.61,hold_1d_close,889,50281.84,6267.45,0.124646,11.5574,-0.2295,12.0,1,94.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:56.5600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.95000076293945; decision_date=2024-06-24 00:00:00; filter_close=56.4800; filter_ma50=53.0694; filter_avg_value_10=180.38; filter_adr20=7.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DY,2024-06-25,167.06,164.75,2.31,2024-06-26,166.42,hold_1d_close,302,50452.12,-193.28,-0.003831,-0.2771,-0.9048,1.4286,1,92.0,entry=rsi2_next_open; setup_rsi2=3.27; raw_entry=open:167.0600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=164.75; decision_date=2024-06-24 00:00:00; filter_close=166.4600; filter_ma50=157.9140; filter_avg_value_10=48.28; filter_adr20=2.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,CROX,2024-06-26,151.94,150.67,1.27,2024-06-26,150.67,same_day_stop_loss_red_candle,332,50444.08,-421.64,-0.008359,-1.0,-2.9606,2.252,0,91.0,entry=rsi2_next_open; setup_rsi2=3.09; raw_entry=open:151.9400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=150.6699981689453; decision_date=2024-06-25 00:00:00; filter_close=151.1400; filter_ma50=141.1130; filter_avg_value_10=189.72; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DECK,2024-06-26,162.91,161.535,1.375,2024-06-27,166.6517,hold_1d_close,309,50339.19,1156.18,0.022968,2.7212,-0.3527,3.1006,1,91.0,entry=rsi2_next_open; setup_rsi2=0.15; raw_entry=open:162.9100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=161.53500366210938; decision_date=2024-06-25 00:00:00; filter_close=162.5533; filter_ma50=155.0455; filter_avg_value_10=345.99; filter_adr20=2.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,NVAX,2024-06-27,13.2,12.83,0.37,2024-06-27,12.83,same_day_stop_loss_red_candle,3827,50516.4,-1415.99,-0.02803,-1.0,-1.1622,0.2973,0,99.0,entry=rsi2_next_open; setup_rsi2=2.39; raw_entry=open:13.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=12.829999923706056; decision_date=2024-06-26 00:00:00; filter_close=13.1100; filter_ma50=11.1986; filter_avg_value_10=169.41; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,PRIM,2024-06-27,50.9371,50.0736,0.8635,2024-06-27,50.0736,same_day_stop_loss_red_candle,989,50376.84,-854.0,-0.016952,-1.0,-1.1724,0.1379,0,90.0,entry=rsi2_next_open; setup_rsi2=4.65; raw_entry=open:50.9371; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=50.07364322490319; decision_date=2024-06-26 00:00:00; filter_close=50.6295; filter_ma50=50.0175; filter_avg_value_10=34.41; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,TEVA,2024-06-27,16.5,16.16,0.34,2024-06-28,16.16,stop_loss,3057,50440.5,-1039.38,-0.020606,-1.0,-1.0,0.1765,1,92.0,entry=rsi2_next_open; setup_rsi2=2.37; raw_entry=open:16.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.15999984741211; decision_date=2024-06-26 00:00:00; filter_close=16.2500; filter_ma50=15.7072; filter_avg_value_10=148.70; filter_adr20=2.67; rs_bucket=rs90_100
