strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SVRA,2025-12-18,6.24,5.95,0.29,2025-12-18,5.95,same_day_stop_loss_red_candle,7358,45913.92,-2133.82,-0.046474,-1.0,-1.1034,0.1034,0,97.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:6.2400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.949999809265137; decision_date=2025-12-17 00:00:00; filter_close=6.1100; filter_ma50=4.7946; filter_avg_value_10=30.89; filter_adr20=8.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,NRIX,2025-12-18,18.24,17.97,0.27,2025-12-18,17.97,same_day_stop_loss_red_candle,2511,45800.64,-677.97,-0.014803,-1.0,-2.963,1.4815,0,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:18.2400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.969999313354492; decision_date=2025-12-17 00:00:00; filter_close=18.2100; filter_ma50=14.0115; filter_avg_value_10=45.14; filter_adr20=7.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ARQT,2025-12-18,28.54,28.05,0.49,2025-12-18,28.05,same_day_stop_loss_red_candle,1601,45692.54,-784.49,-0.017169,-1.0,-2.0306,0.7347,0,94.0,entry=rsi2_next_open; setup_rsi2=0.65; raw_entry=open:28.5400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=28.049999237060547; decision_date=2025-12-17 00:00:00; filter_close=28.3400; filter_ma50=25.5604; filter_avg_value_10=62.24; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,RCUS,2025-12-15,21.51,20.35,1.16,2025-12-22,21.8,3_day_low,2156,46375.56,625.24,0.013482,0.25,-0.6034,1.5862,5,95.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:21.5100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=20.350000381469727; decision_date=2025-12-12 00:00:00; filter_close=21.5300; filter_ma50=20.1202; filter_avg_value_10=59.44; filter_adr20=6.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SVRA,2025-12-19,6.07,5.92,0.15,2025-12-22,5.92,stop_loss,7649,46429.43,-1147.35,-0.024712,-1.0,-1.4,2.7333,1,97.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:6.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.920000076293945; decision_date=2025-12-18 00:00:00; filter_close=6.0600; filter_ma50=4.8464; filter_avg_value_10=29.46; filter_adr20=7.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,PRM,2025-12-18,27.96,26.919,1.041,2025-12-23,27.635,3_day_low,1629,45546.84,-529.42,-0.011624,-0.3122,-0.3458,0.61,3,93.0,entry=rsi2_next_open; setup_rsi2=2.95; raw_entry=open:27.9600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.91900062561035; decision_date=2025-12-17 00:00:00; filter_close=27.6200; filter_ma50=25.0820; filter_avg_value_10=33.47; filter_adr20=3.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,U,2025-12-18,45.0,43.63,1.37,2025-12-23,44.39,3_day_low,1010,45450.0,-616.1,-0.013556,-0.4453,-0.6861,2.0219,3,91.0,entry=rsi2_next_open; setup_rsi2=3.06; raw_entry=open:45.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=43.630001068115234; decision_date=2025-12-17 00:00:00; filter_close=43.7800; filter_ma50=40.2332; filter_avg_value_10=396.70; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,HLF,2025-12-23,13.64,13.6,0.04,2025-12-23,13.6,same_day_stop_loss_red_candle,3451,47071.64,-138.04,-0.002933,-1.0,-4.0,4.5,0,94.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:13.6400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.600000381469728; decision_date=2025-12-22 00:00:00; filter_close=13.6500; filter_ma50=10.5522; filter_avg_value_10=38.41; filter_adr20=4.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,GSAT,2025-12-18,58.34,55.82,2.52,2025-12-26,61.69,3_day_low,784,45738.56,2626.4,0.057422,1.3294,-0.7302,3.6746,6,95.0,entry=rsi2_next_open; setup_rsi2=2.72; raw_entry=open:58.3400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.81999969482422; decision_date=2025-12-17 00:00:00; filter_close=56.9100; filter_ma50=55.2836; filter_avg_value_10=60.98; filter_adr20=6.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,AMKR,2025-12-18,40.702,38.596,2.106,2025-12-26,40.3926,3_day_low,1121,45626.95,-346.84,-0.007602,-0.1469,-0.7773,0.4834,6,94.0,entry=rsi2_next_open; setup_rsi2=2.63; raw_entry=open:40.7020; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=38.59603986011181; decision_date=2025-12-17 00:00:00; filter_close=38.7957; filter_ma50=35.2008; filter_avg_value_10=175.30; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,PUMP,2025-12-18,9.14,8.79,0.35,2025-12-26,9.24,3_day_low,4973,45453.22,497.3,0.010941,0.2857,-0.8,1.3143,6,90.0,entry=rsi2_next_open; setup_rsi2=1.55; raw_entry=open:9.1400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.789999961853027; decision_date=2025-12-17 00:00:00; filter_close=9.0400; filter_ma50=8.9038; filter_avg_value_10=28.86; filter_adr20=6.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ALB,2025-12-05,123.1324,116.9663,6.1661,2025-12-29,143.1653,3_day_low,376,46297.78,7532.39,0.162694,3.2489,-0.179,4.6337,16,93.0,entry=rsi2_next_open; setup_rsi2=4.51; raw_entry=open:123.1324; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=116.96634306283096; decision_date=2025-12-04 00:00:00; filter_close=118.4880; filter_ma50=101.8430; filter_avg_value_10=434.11; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,COHR,2025-12-18,178.75,170.12,8.63,2025-12-29,187.3,3_day_low,256,45760.0,2188.8,0.047832,0.9907,-0.9432,2.139,7,96.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:178.7500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=170.1199951171875; decision_date=2025-12-17 00:00:00; filter_close=170.4400; filter_ma50=146.3204; filter_avg_value_10=953.29; filter_adr20=7.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,VISN,2025-12-18,8.8664,8.5955,0.2708,2025-12-29,8.7063,3_day_low,5160,45750.44,-825.88,-0.018052,-0.591,-0.6396,0.6847,7,95.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:8.8664; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.595542608681695; decision_date=2025-12-17 00:00:00; filter_close=8.6712; filter_ma50=8.4198; filter_avg_value_10=37.38; filter_adr20=4.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,TER,2025-12-18,192.4195,182.0839,10.3357,2025-12-29,195.5282,3_day_low,237,45603.43,736.76,0.016156,0.3008,-0.3124,0.9188,7,94.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:192.4195; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=182.0838705626839; decision_date=2025-12-17 00:00:00; filter_close=185.1326; filter_ma50=169.7500; filter_avg_value_10=591.75; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,NRIX,2025-12-19,18.0,17.44,0.56,2025-12-29,18.97,3_day_low,2578,46404.0,2500.66,0.053889,1.7321,-0.1607,3.2857,6,95.0,entry=rsi2_next_open; setup_rsi2=2.57; raw_entry=open:18.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.440000534057617; decision_date=2025-12-18 00:00:00; filter_close=18.0100; filter_ma50=14.1721; filter_avg_value_10=46.26; filter_adr20=6.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,RVMD,2025-12-19,77.56,74.2,3.36,2025-12-29,79.91,3_day_low,599,46458.44,1407.65,0.030299,0.6994,-0.3304,1.3125,6,94.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:77.5600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=74.19999694824219; decision_date=2025-12-18 00:00:00; filter_close=75.9600; filter_ma50=65.5163; filter_avg_value_10=207.66; filter_adr20=3.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ARQT,2025-12-19,27.995,27.545,0.45,2025-12-29,28.845,3_day_low,1661,46499.7,1411.85,0.030363,1.8889,-0.3844,5.0333,6,93.0,entry=rsi2_next_open; setup_rsi2=0.21; raw_entry=open:27.9950; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.545000076293945; decision_date=2025-12-18 00:00:00; filter_close=27.7800; filter_ma50=25.6912; filter_avg_value_10=61.23; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SLI,2025-12-29,4.62,4.52,0.1,2025-12-29,4.52,same_day_stop_loss_red_candle,10143,46860.66,-1014.3,-0.021645,-1.0,-1.7,1.9,0,94.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:4.6200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.519999980926514; decision_date=2025-12-26 00:00:00; filter_close=4.5500; filter_ma50=4.1668; filter_avg_value_10=25.48; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,PTGX,2025-12-19,86.58,84.11,2.47,2025-12-30,87.3,3_day_low,537,46493.46,386.64,0.008316,0.2915,-0.7166,1.3846,7,90.0,entry=rsi2_next_open; setup_rsi2=4.71; raw_entry=open:86.5800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=84.11000061035156; decision_date=2025-12-18 00:00:00; filter_close=85.7900; filter_ma50=82.9457; filter_avg_value_10=114.33; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,OLMA,2025-12-30,25.49,25.39,0.1,2025-12-30,25.39,same_day_stop_loss_red_candle,1836,46799.64,-183.6,-0.003923,-1.0,-5.2,5.0,0,99.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:25.4900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=25.38999938964844; decision_date=2025-12-29 00:00:00; filter_close=25.6400; filter_ma50=19.2108; filter_avg_value_10=73.67; filter_adr20=8.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,LMND,2025-12-30,71.3,71.12,0.18,2025-12-30,71.12,same_day_stop_loss_red_candle,658,46915.4,-118.44,-0.002525,-1.0,-8.9444,10.5555,0,90.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:71.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=71.12000274658203; decision_date=2025-12-29 00:00:00; filter_close=71.3200; filter_ma50=70.5044; filter_avg_value_10=175.51; filter_adr20=7.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,OLMA,2025-12-31,25.06,24.97,0.09,2025-12-31,24.97,same_day_stop_loss_red_candle,1868,46812.08,-168.12,-0.003591,-1.0,-2.1111,7.7778,0,99.0,entry=rsi2_next_open; setup_rsi2=0.92; raw_entry=open:25.0600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.96999931335449; decision_date=2025-12-30 00:00:00; filter_close=25.0700; filter_ma50=19.5250; filter_avg_value_10=63.24; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,KSS,2025-12-31,20.1495,20.0505,0.099,2025-12-31,20.0505,same_day_stop_loss_red_candle,2331,46968.59,-230.8,-0.004914,-1.0,-1.8,2.6,0,91.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:20.1495; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=20.050532225240342; decision_date=2025-12-30 00:00:00; filter_close=20.1495; filter_ma50=19.2323; filter_avg_value_10=80.94; filter_adr20=4.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,KYMR,2025-12-31,77.69,77.28,0.41,2026-01-02,77.28,stop_loss,602,46769.38,-246.82,-0.005277,-1.0,-13.4999,2.7561,2,95.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:77.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=77.27999877929688; decision_date=2025-12-30 00:00:00; filter_close=78.1200; filter_ma50=69.7824; filter_avg_value_10=65.11; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SYRE,2025-12-31,31.78,31.5,0.28,2026-01-02,31.5,stop_loss,1473,46811.94,-412.44,-0.008811,-1.0,-5.9643,5.4643,2,94.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:31.7800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.5; decision_date=2025-12-30 00:00:00; filter_close=31.8800; filter_ma50=27.8748; filter_avg_value_10=29.02; filter_adr20=5.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ORKA,2025-12-31,29.12,28.15,0.97,2026-01-02,28.15,stop_loss,1610,46883.2,-1561.7,-0.03331,-1.0,-1.6495,1.7423,2,94.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:29.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=28.149999618530277; decision_date=2025-12-30 00:00:00; filter_close=29.1200; filter_ma50=28.9356; filter_avg_value_10=29.52; filter_adr20=6.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,RIVN,2025-12-31,19.62,19.28,0.34,2026-01-02,19.28,stop_loss,2394,46970.28,-813.96,-0.017329,-1.0,-2.1176,3.2059,2,91.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:19.6200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.280000686645508; decision_date=2025-12-30 00:00:00; filter_close=19.5900; filter_ma50=16.4622; filter_avg_value_10=863.62; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,OLMA,2026-01-02,25.04,24.87,0.17,2026-01-02,24.87,same_day_stop_loss_red_candle,1883,47150.32,-320.11,-0.006789,-1.0,-3.4706,3.5294,0,99.0,entry=rsi2_next_open; setup_rsi2=0.83; raw_entry=open:25.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.8700008392334; decision_date=2025-12-31 00:00:00; filter_close=25.0000; filter_ma50=19.8696; filter_avg_value_10=55.32; filter_adr20=8.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,COGT,2026-01-02,35.64,34.182,1.458,2026-01-02,34.182,same_day_stop_loss_red_candle,1322,47116.08,-1927.48,-0.040909,-1.0,-1.07,0.1715,0,99.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:35.6400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.18199920654297; decision_date=2025-12-31 00:00:00; filter_close=35.5200; filter_ma50=31.5588; filter_avg_value_10=89.36; filter_adr20=5.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ARWR,2026-01-02,66.3,66.0,0.3,2026-01-02,66.0,same_day_stop_loss_red_candle,709,47006.7,-212.7,-0.004525,-1.0,-4.3333,6.4833,0,98.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:66.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=66.0; decision_date=2025-12-31 00:00:00; filter_close=66.3900; filter_ma50=52.4775; filter_avg_value_10=110.77; filter_adr20=5.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,IDR,2026-01-02,40.96,39.47,1.49,2026-01-02,39.47,same_day_stop_loss_red_candle,1148,47022.08,-1710.52,-0.036377,-1.0,-1.8973,0.4094,0,96.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:40.9600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=39.470001220703125; decision_date=2025-12-31 00:00:00; filter_close=40.3000; filter_ma50=37.2720; filter_avg_value_10=38.82; filter_adr20=7.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,MDB,2026-01-02,422.5,418.69,3.81,2026-01-02,418.69,same_day_stop_loss_red_candle,111,46897.5,-422.91,-0.009018,-1.0,-7.874,0.2625,0,94.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:422.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=418.6900024414063; decision_date=2025-12-31 00:00:00; filter_close=419.6900; filter_ma50=375.8404; filter_avg_value_10=472.61; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ENVA,2026-01-02,158.0,156.41,1.59,2026-01-02,156.41,same_day_stop_loss_red_candle,297,46926.0,-472.23,-0.010063,-1.0,-1.5094,3.0063,0,92.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:158.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=156.41000366210938; decision_date=2025-12-31 00:00:00; filter_close=157.2000; filter_ma50=135.9548; filter_avg_value_10=40.78; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,APP,2026-01-02,683.37,672.28,11.09,2026-01-02,672.28,same_day_stop_loss_red_candle,68,46469.16,-754.12,-0.016228,-1.0,-6.5636,0.0117,0,91.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:683.3700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=672.280029296875; decision_date=2025-12-31 00:00:00; filter_close=673.8200; filter_ma50=633.6743; filter_avg_value_10=2114.82; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,FROG,2026-01-02,62.98,62.3,0.68,2026-01-02,62.3,same_day_stop_loss_red_candle,746,46983.08,-507.28,-0.010797,-1.0,-8.5294,0.1324,0,90.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:62.9800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=62.29999923706055; decision_date=2025-12-31 00:00:00; filter_close=62.4600; filter_ma50=59.5122; filter_avg_value_10=105.50; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,VIAV,2026-01-02,18.05,17.78,0.27,2026-01-02,17.78,same_day_stop_loss_red_candle,2609,47092.45,-704.43,-0.014958,-1.0,-1.1852,0.4815,0,90.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:18.0500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.780000686645508; decision_date=2025-12-31 00:00:00; filter_close=17.8200; filter_ma50=17.0820; filter_avg_value_10=40.21; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,SITM,2026-01-02,365.57,352.42,13.15,2026-01-05,352.42,stop_loss,128,46792.96,-1683.2,-0.035971,-1.0,-2.7681,1.3141,1,94.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:365.5700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=352.4200134277344; decision_date=2025-12-31 00:00:00; filter_close=353.1900; filter_ma50=317.6198; filter_avg_value_10=97.08; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,FN,2026-01-02,464.74,454.17,10.57,2026-01-05,454.17,stop_loss,101,46938.74,-1067.57,-0.022744,-1.0,-2.4437,2.596,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:464.7400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=454.1700134277344; decision_date=2025-12-31 00:00:00; filter_close=455.2800; filter_ma50=449.5932; filter_avg_value_10=220.94; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,WVE,2026-01-05,15.74,15.52,0.22,2026-01-05,15.52,same_day_stop_loss_red_candle,3029,47676.46,-666.38,-0.013977,-1.0,-5.8182,1.1818,0,99.0,entry=rsi2_next_open; setup_rsi2=3.79; raw_entry=open:15.7400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.520000457763672; decision_date=2026-01-02 00:00:00; filter_close=15.9500; filter_ma50=11.0478; filter_avg_value_10=45.24; filter_adr20=11.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,COGT,2026-01-05,34.59,34.08,0.51,2026-01-05,34.08,same_day_stop_loss_red_candle,1377,47630.43,-702.27,-0.014744,-1.0,-3.2549,0.2941,0,98.0,entry=rsi2_next_open; setup_rsi2=0.99; raw_entry=open:34.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.08000183105469; decision_date=2026-01-02 00:00:00; filter_close=34.7400; filter_ma50=31.9364; filter_avg_value_10=88.85; filter_adr20=5.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,NUVB,2026-01-05,8.5,8.27,0.23,2026-01-05,8.27,same_day_stop_loss_red_candle,5602,47617.0,-1288.46,-0.027059,-1.0,-2.0217,0.5217,0,98.0,entry=rsi2_next_open; setup_rsi2=3.98; raw_entry=open:8.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.270000457763672; decision_date=2026-01-02 00:00:00; filter_close=8.5800; filter_ma50=6.9862; filter_avg_value_10=51.49; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,VERA,2026-01-05,48.22,47.94,0.28,2026-01-05,47.94,same_day_stop_loss_red_candle,986,47544.92,-276.08,-0.005807,-1.0,-7.4642,1.3928,0,96.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:48.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.93999862670898; decision_date=2026-01-02 00:00:00; filter_close=48.6200; filter_ma50=37.3344; filter_avg_value_10=58.66; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,KYMR,2026-01-05,72.59,72.155,0.435,2026-01-05,72.155,same_day_stop_loss_red_candle,654,47473.86,-284.49,-0.005993,-1.0,-5.1494,2.1609,0,93.0,entry=rsi2_next_open; setup_rsi2=0.34; raw_entry=open:72.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=72.15499877929688; decision_date=2026-01-02 00:00:00; filter_close=72.7600; filter_ma50=70.4174; filter_avg_value_10=60.86; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,LQDA,2026-01-05,31.36,30.76,0.6,2026-01-05,30.76,same_day_stop_loss_red_candle,1514,47479.04,-908.4,-0.019133,-1.0,-1.8,1.9833,0,92.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:31.3600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=30.76000022888184; decision_date=2026-01-02 00:00:00; filter_close=31.4000; filter_ma50=30.1040; filter_avg_value_10=37.00; filter_adr20=4.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,NRIX,2026-01-05,18.06,17.86,0.2,2026-01-05,17.86,same_day_stop_loss_red_candle,2627,47443.62,-525.4,-0.011074,-1.0,-5.0,0.0,0,92.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:18.0600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.860000610351562; decision_date=2026-01-02 00:00:00; filter_close=18.0600; filter_ma50=15.7855; filter_avg_value_10=28.32; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,ABVX,2026-01-06,123.51,121.02,2.49,2026-01-06,121.02,same_day_stop_loss_red_candle,390,48168.9,-971.1,-0.02016,-1.0,-2.9357,0.4297,0,99.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:123.5100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=121.0199966430664; decision_date=2026-01-05 00:00:00; filter_close=123.2300; filter_ma50=115.9527; filter_avg_value_10=241.64; filter_adr20=6.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,VERA,2026-01-06,46.85,46.13,0.72,2026-01-06,46.13,same_day_stop_loss_red_candle,1023,47927.55,-736.56,-0.015368,-1.0,-1.875,0.9917,0,95.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:46.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.130001068115234; decision_date=2026-01-05 00:00:00; filter_close=47.0700; filter_ma50=37.6770; filter_avg_value_10=59.95; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,KYMR,2026-01-06,70.66,70.35,0.31,2026-01-06,70.35,same_day_stop_loss_red_candle,678,47907.48,-210.18,-0.004387,-1.0,-5.0967,10.1772,0,92.0,entry=rsi2_next_open; setup_rsi2=0.30; raw_entry=open:70.6600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=70.3499984741211; decision_date=2026-01-05 00:00:00; filter_close=72.4100; filter_ma50=70.7496; filter_avg_value_10=58.77; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_setup_low_stop,NRIX,2026-01-06,17.39,17.06,0.33,2026-01-06,17.06,same_day_stop_loss_red_candle,2768,48135.52,-913.44,-0.018976,-1.0,-1.2515,1.1212,0,90.0,entry=rsi2_next_open; setup_rsi2=0.83; raw_entry=open:17.3900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.059999465942383; decision_date=2026-01-05 00:00:00; filter_close=17.4900; filter_ma50=15.9227; filter_avg_value_10=26.84; filter_adr20=5.47; rs_bucket=rs90_100
